cat,s,S_counts,trials,freq,condition,animal,oddball,tract,neuron,merged_column,unit,animal_unit,division,BF (kHz),MT (dB),RC (x),depth (z),ML (y),block_type,cat2,FR(s),FR_agg,mean_standard_FR(s),FR_norm
after_deviant,0.225,0,39,23240.0,1,21_015,10-1-ODD-9-10-F4,1,-,21_015_10-1-ODD-9-10-F4,10-1,21_015_10-1,AAF,28.5,15.0,3400.0,493.0,4250.0,rec_block_2,,0.0,51.282051282051285,4.475,0.0
after_deviant,0.25,1,39,23240.0,1,21_015,10-1-ODD-9-10-F4,1,-,21_015_10-1-ODD-9-10-F4,10-1,21_015_10-1,AAF,28.5,15.0,3400.0,493.0,4250.0,rec_block_2,,1.0256410256410255,51.282051282051285,4.475,0.22919352528291076
standard,0.025,143,320,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,17.875,33.0,3.3,5.416666666666667
standard,0.05,105,320,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,13.125,33.0,3.3,3.9772727272727275
standard,0.075,6,320,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.75,33.0,3.3,0.2272727272727273
standard,0.1,6,320,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.75,33.0,3.3,0.2272727272727273
standard,0.125,2,320,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.25,33.0,3.3,0.07575757575757576
standard,0.15,0,320,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.0,33.0,3.3,0.0
standard,0.175,0,320,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.0,33.0,3.3,0.0
standard,0.2,0,320,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.0,33.0,3.3,0.0
standard,0.225,1,320,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.125,33.0,3.3,0.03787878787878788
standard,0.25,1,320,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.125,33.0,3.3,0.03787878787878788
deviant,0.025,86,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,86.0,107.0,3.3,26.060606060606062
deviant,0.05,19,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,19.0,107.0,3.3,5.757575757575758
deviant,0.075,1,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,1.0,107.0,3.3,0.30303030303030304
deviant,0.1,0,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.0,107.0,3.3,0.0
deviant,0.125,1,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,1.0,107.0,3.3,0.30303030303030304
deviant,0.15,0,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.0,107.0,3.3,0.0
deviant,0.175,0,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.0,107.0,3.3,0.0
deviant,0.2,0,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.0,107.0,3.3,0.0
deviant,0.225,0,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.0,107.0,3.3,0.0
deviant,0.25,0,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.0,107.0,3.3,0.0
after_deviant,0.025,13,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,13.0,27.0,3.3,3.9393939393939394
after_deviant,0.05,13,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,13.0,27.0,3.3,3.9393939393939394
after_deviant,0.075,1,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,1.0,27.0,3.3,0.30303030303030304
after_deviant,0.1,0,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.0,27.0,3.3,0.0
after_deviant,0.125,0,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.0,27.0,3.3,0.0
after_deviant,0.15,0,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.0,27.0,3.3,0.0
after_deviant,0.175,0,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.0,27.0,3.3,0.0
after_deviant,0.2,0,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.0,27.0,3.3,0.0
after_deviant,0.225,0,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.0,27.0,3.3,0.0
after_deviant,0.25,0,40,1880.0,1,21_015,8-1-ODD-4-5-C1,8,1,21_015_8-1-ODD-4-5-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_1,,0.0,27.0,3.3,0.0
standard,0.025,16,320,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,2.0,19.25,3.3,0.6060606060606061
standard,0.05,13,320,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,1.625,19.25,3.3,0.49242424242424243
standard,0.075,12,320,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,1.5,19.25,3.3,0.4545454545454546
standard,0.1,25,320,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,3.125,19.25,3.3,0.946969696969697
standard,0.125,19,320,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,2.375,19.25,3.3,0.7196969696969697
standard,0.15,15,320,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,1.875,19.25,3.3,0.5681818181818182
standard,0.175,19,320,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,2.375,19.25,3.3,0.7196969696969697
standard,0.2,14,320,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,1.75,19.25,3.3,0.5303030303030303
standard,0.225,11,320,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,1.375,19.25,3.3,0.4166666666666667
standard,0.25,10,320,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,1.25,19.25,3.3,0.3787878787878788
deviant,0.025,79,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,79.0,167.0,3.3,23.93939393939394
deviant,0.05,55,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,55.0,167.0,3.3,16.666666666666668
deviant,0.075,6,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,6.0,167.0,3.3,1.8181818181818183
deviant,0.1,9,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,9.0,167.0,3.3,2.7272727272727275
deviant,0.125,4,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,4.0,167.0,3.3,1.2121212121212122
deviant,0.15,6,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,6.0,167.0,3.3,1.8181818181818183
deviant,0.175,2,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,2.0,167.0,3.3,0.6060606060606061
deviant,0.2,1,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,1.0,167.0,3.3,0.30303030303030304
deviant,0.225,1,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,1.0,167.0,3.3,0.30303030303030304
deviant,0.25,4,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,4.0,167.0,3.3,1.2121212121212122
after_deviant,0.025,5,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,5.0,50.0,3.3,1.5151515151515151
after_deviant,0.05,12,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,12.0,50.0,3.3,3.6363636363636367
after_deviant,0.075,3,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,3.0,50.0,3.3,0.9090909090909092
after_deviant,0.1,8,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,8.0,50.0,3.3,2.4242424242424243
after_deviant,0.125,5,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,5.0,50.0,3.3,1.5151515151515151
after_deviant,0.15,3,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,3.0,50.0,3.3,0.9090909090909092
after_deviant,0.175,5,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,5.0,50.0,3.3,1.5151515151515151
after_deviant,0.2,3,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,3.0,50.0,3.3,0.9090909090909092
after_deviant,0.225,4,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,4.0,50.0,3.3,1.2121212121212122
after_deviant,0.25,2,40,1880.0,1,21_015,8-1-ODD-4-5-F2,8,1,21_015_8-1-ODD-4-5-F2,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,effect_block_1,,2.0,50.0,3.3,0.6060606060606061
standard,0.025,54,321,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,6.728971962616822,56.323987538940806,3.3,2.0390824129141887
standard,0.05,72,321,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,8.97196261682243,56.323987538940806,3.3,2.7187765505522514
standard,0.075,61,321,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,7.601246105919003,56.323987538940806,3.3,2.3034079108845464
standard,0.1,58,321,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,7.2274143302180685,56.323987538940806,3.3,2.190125554611536
standard,0.125,41,321,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,5.109034267912772,56.323987538940806,3.3,1.5481922023978099
standard,0.15,31,321,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,3.8629283489096573,56.323987538940806,3.3,1.1705843481544416
standard,0.175,44,321,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,5.482866043613707,56.323987538940806,3.3,1.6614745586708204
standard,0.2,36,321,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,4.485981308411215,56.323987538940806,3.3,1.3593882752761257
standard,0.225,20,321,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,2.4922118380062304,56.323987538940806,3.3,0.7552157084867365
standard,0.25,35,321,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,4.361370716510903,56.323987538940806,3.3,1.3216274898517888
deviant,0.025,86,40,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,86.0,224.0,3.3,26.060606060606062
deviant,0.05,76,40,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,76.0,224.0,3.3,23.03030303030303
deviant,0.075,6,40,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,6.0,224.0,3.3,1.8181818181818183
deviant,0.1,3,40,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,3.0,224.0,3.3,0.9090909090909092
deviant,0.125,6,40,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,6.0,224.0,3.3,1.8181818181818183
deviant,0.15,1,40,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,1.0,224.0,3.3,0.30303030303030304
deviant,0.175,5,40,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,5.0,224.0,3.3,1.5151515151515151
deviant,0.2,8,40,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,8.0,224.0,3.3,2.4242424242424243
deviant,0.225,21,40,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,21.0,224.0,3.3,6.363636363636364
deviant,0.25,12,40,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,12.0,224.0,3.3,3.6363636363636367
after_deviant,0.025,6,39,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,6.153846153846154,32.82051282051282,3.3,1.864801864801865
after_deviant,0.05,8,39,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,8.205128205128204,32.82051282051282,3.3,2.4864024864024863
after_deviant,0.075,2,39,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,2.051282051282051,32.82051282051282,3.3,0.6216006216006216
after_deviant,0.1,2,39,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,2.051282051282051,32.82051282051282,3.3,0.6216006216006216
after_deviant,0.125,1,39,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,1.0256410256410255,32.82051282051282,3.3,0.3108003108003108
after_deviant,0.15,2,39,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,2.051282051282051,32.82051282051282,3.3,0.6216006216006216
after_deviant,0.175,5,39,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,5.128205128205129,32.82051282051282,3.3,1.5540015540015542
after_deviant,0.2,0,39,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,0.0,32.82051282051282,3.3,0.0
after_deviant,0.225,3,39,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,3.076923076923077,32.82051282051282,3.3,0.9324009324009325
after_deviant,0.25,3,39,1880.0,1,21_015,8-1-ODD-4-5-F4,8,1,21_015_8-1-ODD-4-5-F4,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,rec_block_1,,3.076923076923077,32.82051282051282,3.3,0.9324009324009325
standard,0.025,288,320,2661.0,1,21_015,8-1-ODD-5-4-C1,8,1,21_015_8-1-ODD-5-4-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_2,,36.0,39.25,3.925,9.171974522292993
standard,0.05,17,320,2661.0,1,21_015,8-1-ODD-5-4-C1,8,1,21_015_8-1-ODD-5-4-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_2,,2.125,39.25,3.925,0.5414012738853503
standard,0.075,1,320,2661.0,1,21_015,8-1-ODD-5-4-C1,8,1,21_015_8-1-ODD-5-4-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_2,,0.125,39.25,3.925,0.03184713375796178
standard,0.1,1,320,2661.0,1,21_015,8-1-ODD-5-4-C1,8,1,21_015_8-1-ODD-5-4-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_2,,0.125,39.25,3.925,0.03184713375796178
standard,0.125,2,320,2661.0,1,21_015,8-1-ODD-5-4-C1,8,1,21_015_8-1-ODD-5-4-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_2,,0.25,39.25,3.925,0.06369426751592357
standard,0.15,0,320,2661.0,1,21_015,8-1-ODD-5-4-C1,8,1,21_015_8-1-ODD-5-4-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_2,,0.0,39.25,3.925,0.0
standard,0.175,0,320,2661.0,1,21_015,8-1-ODD-5-4-C1,8,1,21_015_8-1-ODD-5-4-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_2,,0.0,39.25,3.925,0.0
standard,0.2,0,320,2661.0,1,21_015,8-1-ODD-5-4-C1,8,1,21_015_8-1-ODD-5-4-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_2,,0.0,39.25,3.925,0.0
standard,0.225,2,320,2661.0,1,21_015,8-1-ODD-5-4-C1,8,1,21_015_8-1-ODD-5-4-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_2,,0.25,39.25,3.925,0.06369426751592357
standard,0.25,3,320,2661.0,1,21_015,8-1-ODD-5-4-C1,8,1,21_015_8-1-ODD-5-4-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_2,,0.375,39.25,3.925,0.09554140127388536
deviant,0.025,66,40,2661.0,1,21_015,8-1-ODD-5-4-C1,8,1,21_015_8-1-ODD-5-4-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_2,,66.0,77.0,3.925,16.81528662420382
deviant,0.05,7,40,2661.0,1,21_015,8-1-ODD-5-4-C1,8,1,21_015_8-1-ODD-5-4-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_2,,7.0,77.0,3.925,1.78343949044586
deviant,0.075,1,40,2661.0,1,21_015,8-1-ODD-5-4-C1,8,1,21_015_8-1-ODD-5-4-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_2,,1.0,77.0,3.925,0.25477707006369427
deviant,0.1,3,40,2661.0,1,21_015,8-1-ODD-5-4-C1,8,1,21_015_8-1-ODD-5-4-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_2,,3.0,77.0,3.925,0.7643312101910829
deviant,0.125,0,40,2661.0,1,21_015,8-1-ODD-5-4-C1,8,1,21_015_8-1-ODD-5-4-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_2,,0.0,77.0,3.925,0.0
deviant,0.15,0,40,2661.0,1,21_015,8-1-ODD-5-4-C1,8,1,21_015_8-1-ODD-5-4-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_2,,0.0,77.0,3.925,0.0
deviant,0.175,0,40,2661.0,1,21_015,8-1-ODD-5-4-C1,8,1,21_015_8-1-ODD-5-4-C1,8-1,21_015_8-1,A1,2.5,20.0,4950.0,451.0,3650.0,control_block_2,,0.0,77.0,3.925,0.0
